at,userName,score,content,sentiment_polarity,sentiment
2022-09-01 06:10:05,Nez Rest,5,good,0.7,positif
2022-09-01 05:35:39,Fikar Julianto,5,transfer tanpa biaya tambahan ok mantap,0.5,positif
2022-09-01 05:05:24,Jhery kOo,4,Ok,0.5,positif
2022-09-01 04:31:16,OZORA G.W (ozora),5,mantap sekli aplikasi ini sangat mudah digunakan. Gak pake ribet dan lansung real time. Terjamin aman. Saran aja sih kalau ada fitur bayar QRIS akan lebih mantap,0.2,positif
2022-09-01 04:19:46,Nanaaldypermana Aldypermana,5,APlikasi Paling Ok,0.5,positif
2022-09-01 03:45:04,Rasbebas 1933,5,Good,0.7,positif
2022-09-01 03:43:33,Muhammad Asmawi,5,top,0.5,positif
2022-09-01 03:10:46,Syifa Tria Irena,5,"tf ke semua bank gratis, dan top up juga gratis. pertahankan seabank",0.5,positif
2022-09-01 01:49:39,Siswoyo Raharjo,5,wow amazing,0.35000000000000003,positif
2022-09-01 01:38:42,Zainul Huda,5,ok,0.5,positif
2022-09-01 01:30:10,keke ke,5,"enak mudah dan free biaya tf ke Bank laen,tq ya sea",0.4,positif
2022-09-01 01:14:25,yadhi caok,5,ok,0.5,positif
2022-09-01 01:07:39,Nodi Supiantoni,5,Ok,0.5,positif
2022-08-31 23:53:05,Dini Lestari,5,"simple transaksi, free biaya admin",0.2,positif
2022-08-31 23:44:36,Rima Mks,5,"Terimakasii seabank karna telah membantu saya untuk login di nomer dan ponsel saya yg hilang, skrng saya bisa kembali menggunakan seabank. Semoga seabank kedepannya makin sukses maju teruss. Paling nyaman pake seabank untuk tranfer ke mana aja bebas admin dan real time .",0.2,positif
2022-08-31 21:48:19,Muhamad Samsuri Bilhaqi,5,"Gada kekurangan, perfect",1.0,positif
2022-08-31 19:38:14,Budi Jumarsono,5,ok,0.5,positif
2022-08-31 18:13:45,story by aja,5,bagus banget sea bank memudahkan pengguna gak ribet pokoknya the best lah pokoknya,1.0,positif
2022-08-31 17:53:05,Ikbar Robani,5,andai menerbitkan kartu atm pasti jadi bank yang paling top,0.5,positif
2022-08-31 16:44:08,Putra Ajis,5,good,0.7,positif
2022-08-31 16:09:10,Nanang Sutisna,5,Good,0.7,positif
2022-08-31 14:48:09,Ales taura,5,"good lah, memudahkan transaksi 😊👌",0.7,positif
2022-08-31 14:16:17,Yoelisa yoe,4,sukaaa.. kirim uang gratis. top up Shopee gratis. pokoknya suka.,0.5,positif
2022-08-31 13:29:08,Pinuet,5,good lah,0.7,positif
2022-08-31 13:17:35,Ira Prasetyo,5,good,0.7,positif
2022-08-31 13:10:19,Iman Mochammad,5,worth it,0.3,positif
2022-08-31 13:02:23,riko handoko,5,Sangan amazing,0.6000000000000001,positif
2022-08-31 12:14:08,dian syahfitri,4,good,0.7,positif
2022-08-31 11:22:11,Chrstnden,5,nice,0.6,positif
2022-08-31 11:18:48,Affandi Afham Syakur,5,ok,0.5,positif
2022-08-31 10:20:16,Trisna Wati,5,Ok bagus,0.5,positif
2022-08-31 09:12:50,Wigi Setiawan,5,Ok lhh,0.5,positif
2022-08-31 08:10:31,merly siregar,5,"Menurut aq ini kerennn bgt.. utk top up gak ada biaya adminnya , namun saya mohon utk transfer bank nya klu bisa bebas tanpa dibatasi ..udah itu aja .thank""s seabank kau sangat membantuku.🥰",0.5,positif
2022-08-31 07:44:00,Muhammad azli,5,Ok,0.5,positif
2022-08-31 06:34:58,Anwar Faruq,5,Top,0.5,positif
2022-08-31 06:33:46,RNara Pidana,5,easy to use,0.43333333333333335,positif
2022-08-31 05:51:32,ridho tayl,5,Fery good,0.7,positif
2022-08-31 04:35:50,Glady Wiratama,5,good game,0.14999999999999997,positif
2022-08-31 02:13:40,Desvia Marisca,5,"Aplikasi yg sangat membantu untuk transfer ke semua bank, sering dapet cashback juga. Top bgt deh",0.5,positif
2022-08-31 01:14:13,Zack Parker,5,Ok,0.5,positif
2022-08-31 01:08:38,Erwin Sondari,4,good,0.7,positif
2022-08-31 00:11:04,Rid HS,5,"Mantap, Keren, Dan Amazing Pokoknya",0.6000000000000001,positif
2022-08-30 20:48:58,Jalan kebaikan _IsLaM,5,good,0.7,positif
2022-08-30 20:38:47,Amah Alya,5,Ok,0.5,positif
2022-08-30 17:13:39,Edy Sari,5,ok,0.5,positif
2022-08-30 16:52:48,Harman Hermawan,1,"Saya top up paket data buat Axis aigo 1 GB tgl 30 Agustus 2022 jam 12,39 mlem..tpi sampe sekarang tgl 31 Agustus ko ga masuk 2 ya.....",0.5,positif
2022-08-30 16:22:00,Endang Sri Wahyuni,5,Love u sea bank ❤️,0.5,positif
2022-08-30 15:03:52,Ino Gbastian23,5,ok,0.5,positif
2022-08-30 14:38:28,Ocktia Sherlly,5,smoga bisa free admin terus tanpa ada batasan🙏😊,0.4,positif
2022-08-30 14:21:02,Marvel alvino,5,Udah bagus sih tpi menurut saya biar lebih gampang isi saldonya seperti dana kerjasama dengan alfamat. Tingal kita bilang sama kasir alfamat mau top UP saldo seabank. Dan tidak ada biaya tambah seperti ovo dan gopey. Klo seabank sama seperti dana top UP melalui alfamat dan tanpa embel embel. Saya yakin akan lebih baik lagi. Karena saya harus ke alfamat lalu top UP dana dulu baru transfer ke seabank. Kenapa ga langsung seabank aja di alfamat top UP 100 tetap bayar 100 seperti dana,0.5,positif
2022-08-30 12:23:04,Darlan Purwanto,5,ok,0.5,positif
2022-08-30 11:42:14,Rizka Devia,5,free admin sangat-sangat membantuu 🥰,0.4,positif
2022-08-30 11:39:12,Dewa Judi,5,"Aplikasi perbankan terbaik, gratis biaya transfer ke bank manapun, transaksi lancar dan cepat suku bunga tinggi cair setiap hari. Pokoknya senang banget pakai SeaBank. Ayo segera download, tunggu apalagi banyak promo nya . IS THE BEST 👍👍👍",1.0,positif
2022-08-30 11:05:17,Ron Melong,5,Ok,0.5,positif
2022-08-30 10:59:58,DEDY HASRIADI ANSHARI,5,Very Good,0.9099999999999999,positif
2022-08-30 10:21:01,Sola Gratia Tarigan,5,"keren, free admin lagi dan tidak ada kenak cas",0.4,positif
2022-08-30 09:28:26,Gumelar Nopiandi Nugraha,5,ok,0.5,positif
2022-08-30 08:46:22,eunike tridewi rahmat,5,Good,0.7,positif
2022-08-30 08:38:47,Rita Nadia,5,suka sekali dan mudah apa lg free ongkir transfer ke mana aja pokoknya sea bank the best dach,0.7,positif
2022-08-30 08:27:31,Endri Andriansyah,5,top,0.5,positif
2022-08-30 07:58:11,R A Maulana,5,"ok,, terimakasih",0.5,positif
2022-08-30 06:34:55,Romika Sumivi,5,"Pembukaan rekening di sini sangat gampang sekali dan simple hanya waktu beberapa menit saja langsung disetujui dan bisa langsung dipakai akunnya jangan lupa top up ya agar teman-teman mendapatkan bonus pengguna baru jangan cuma daftar aja, teman-teman bisa menggunakan aplikasi ini untuk transfer uang ataupun pembelian pulsa serta top up di wallet kalau boleh dibilang aplikasi ini super lengkap jika dibandingkan dengan aplikasi lain aplikasi ini mempunyai kelebihan tersendiri",0.3333333333333333,positif
2022-08-30 06:02:18,Della Putri Anggraeni,5,Seabank the best 🥰,1.0,positif
2022-08-30 05:34:43,Nenk Azkya,5,ok banget,0.5,positif
2022-08-30 05:29:00,Hadi Saroso,5,top,0.5,positif
2022-08-30 04:41:10,Afdal Madani,5,good job sea bank,0.7,positif
2022-08-30 03:57:34,Edi Wahyudi,5,best app.. highly recommended,0.58,positif
2022-08-30 02:12:00,Rickobayashi Alghazali,5,ok asiik,0.5,positif
2022-08-30 01:09:34,Azise Setiawan,4,"app bagus bnyak free nya, perlu ditambahkan pembayaran menggunakan qris biar lebih cepat, tx",0.4,positif
2022-08-30 01:01:49,Cristiano Alexander,4,Wow kerenn,0.1,positif
2022-08-30 00:58:38,Muhamad Subhan,5,"mantap, biasa transfer real gratis",0.2,positif
2022-08-30 00:37:06,Can paiker Reborn,5,good,0.7,positif
2022-08-29 23:59:50,martha lawolo,5,Good,0.7,positif
2022-08-29 21:37:01,Aghniya Dwi Prasaja,5,Ok,0.5,positif
2022-08-29 16:06:30,Keri Mrss,1,"Aplikasi JELEK DUIT IBU GUE DI BEKUKAN LIVE CHAT JAWAB NYA ITU"" AJA ,LIVE CHAT MAIN TINGGAL SAAT MENANYAKAN , SUDAH 2 HARI DUIT IBU GUE KAGA BISA TRANSFER MENYESAL PAKAI APLIKASI INI RIBET NYA MINTA AMPUN SURUH NUNGGU 18 HARI , DUIT IBU GUE ADA 1.150.000",0.14646464646464644,positif
2022-08-29 15:17:58,Dwi Setiyo,5,top,0.5,positif
2022-08-29 14:46:55,GUN 93,5,good,0.7,positif
2022-08-29 14:06:11,Adelia,5,SeaBank sgt membantu dlm transaksi excellent thx seabank,1.0,positif
2022-08-29 13:53:56,Room 26,5,good,0.7,positif
2022-08-29 13:52:48,Gemar Anime,5,aplikasi good,0.7,positif
2022-08-29 13:10:36,Abdul Rossyid,5,very good,0.9099999999999999,positif
2022-08-29 12:46:22,nutri sari,5,top bngt mnengunakn apk seabang mudah aman dan terpercayw,0.5,positif
2022-08-29 12:33:09,Goris Thea,5,Good,0.7,positif
2022-08-29 11:35:30,Achi M4r074e,1,"Untung dari mana,yang ada sangat merugikan masa stiap saya masukin saldo keterangannya slhkn vrsfksi wjh sblm mnghbngi cs,pas dhbngi dsruh tunggu konfrmsi gmail,eh di email mlah sruh ke ig,di dm kagak dibls juga,klo mau curi uang nasabah bikan bgini cranya bos,ini uang saya sdh 1minggu nyangkut tdk ada penyelesaian.untung blm uang puluhan juta.beda sama akun Dana mmng is the best tidak bnyak neko neko,mlahan uang dikemblikn dlm wktu 1jm.",1.0,positif
2022-08-29 10:48:34,rudi syahputra,5,Is the best,1.0,positif
2022-08-29 10:40:22,Bambang YH,5,mantappp gratis transfer buat rekening via Videocall juga ok,0.5,positif
2022-08-29 10:18:49,dianade saputra,5,Good,0.7,positif
2022-08-29 08:50:28,upi adjid,5,l love seabank❤,0.5,positif
2022-08-29 07:59:48,ABD WAHID,5,ok,0.5,positif
2022-08-29 07:25:14,Romeo Motor,5,SEABANK IS THE BEST...,1.0,positif
2022-08-29 06:32:34,hans Kerinamo,5,"Semakin digunakan semakin bagus dan sangat membantu dlm semua transaksi dlm satu genggaman,mudah dan praktis pembukaan rekening gak ribet dan cepat,sangat fleksibel dlm membantu bertransaksi kemanapun dan kapan pun dengan dibebaskan biaya transfer kesemua perbankan dengan sangat cepat,,,top dan juga sangat rekomend utk pengguna yg super sibuk yg gak ada waktu utk antri di ATM,,,top dan the best bgt",0.6666666666666666,positif
2022-08-29 05:37:10,Red Fay,5,baru coba..so far baikkk,0.1,positif
2022-08-29 04:53:52,Ridiansyah Ansyah,5,Mantap ternsfer SeaBank makasih seabank trus seperti ini trus. Ok,0.5,positif
2022-08-29 04:40:17,FREDDY RUSLI,5,praktis dan bermutu . Sea Bank is a Best,1.0,positif
2022-08-29 03:45:47,Miftahul Amin,5,Good,0.7,positif
2022-08-29 02:48:49,aip sudinar,5,good,0.7,positif
2022-08-29 02:27:29,hhhening trihastuti,5,so far so good,0.39999999999999997,positif
2022-08-29 01:21:55,Nolis Fatmawarti,5,"produk baru, good service doonk, gercep",0.7,positif
2022-08-29 00:50:18,mari bermain,5,ok lah,0.5,positif
2022-08-29 00:19:52,Fj,5,Thanks SeaBank. melancarkan sgla urusanku🤗 tanpa potongan biaya 🤭,0.2,positif
2022-08-29 00:12:26,Abdul hamit Hamit,5,good,0.7,positif
2022-08-28 23:59:24,mkholid15,5,Mantap super,0.3333333333333333,positif
2022-08-28 22:58:12,Franky S P,5,Good Aplication,0.7,positif
2022-08-28 21:25:16,Fakhira Salwa,5,Ok,0.5,positif
2022-08-28 19:34:30,Armans LastFriends (Armans LF),5,Good apps for bank digital...,0.35,positif
2022-08-28 18:16:34,M Eric Prima Rahadi,5,nice,0.6,positif
2022-08-28 18:02:10,Al wabin channel (Andri),4,ok,0.5,positif
2022-08-28 17:39:14,Arys Santoso,4,Ok,0.5,positif
2022-08-28 16:43:04,Rendi,5,Nice app,0.6,positif
2022-08-28 16:22:47,Niko arfahni,5,good,0.7,positif
2022-08-28 15:55:48,Deden Imaduddin,5,Good,0.7,positif
2022-08-28 15:10:30,Kacong Kene,5,SeaBank ok,0.5,positif
2022-08-28 15:07:53,Mariadi Mariadi,5,Ok,0.5,positif
2022-08-28 14:36:51,Madi Story,5,ok,0.5,positif
2022-08-28 13:42:30,ilham syahputra,5,nc aplikasi:),0.5,positif
2022-08-28 13:28:57,Linda Rosna Topaena,5,The best,1.0,positif
2022-08-28 13:03:19,Danur Afriansyah,5,Sangat mudah dan simpel ☺️😇 ok banget lah pokonya,0.5,positif
2022-08-28 12:11:14,ramons legends,4,Di coba dlu ok,0.5,positif
2022-08-28 12:05:56,Nanik Susilowati,5,"fast respon, & suka free admin 🥰👍",0.30000000000000004,positif
2022-08-28 12:01:41,Dina Na,5,ok sippp,0.5,positif
2022-08-28 10:14:30,Alo Aja93,5,Top,0.5,positif
2022-08-28 09:51:20,HADI SH786,5,Top lah,0.5,positif
2022-08-28 09:45:57,Oktavia Alesha,5,i love seabank,0.5,positif
2022-08-28 09:17:45,Agus Ashari,5,"sangat bagus bisa transfer gratis ke berbagai rekening, ke aplikasi DANA sekarang sudah bisa, great job ayo tingkatkan terus",0.8,positif
2022-08-28 09:16:15,MegaPimpong,5,ok,0.5,positif
2022-08-28 08:50:16,Bayu Arigustian,5,"sangat puas, cepat aman. bunga nya amazing",0.6000000000000001,positif
2022-08-28 08:48:06,Imronesia,2,"Sepi promo. Bannernya cuma gimmick saja. Undang teman itu itu saja. Haha. Masih kalah jauh dengan promo bank Jago, bank Neo dll.",0.2,positif
2022-08-28 08:34:37,RATIH SUMARNI,5,Ok,0.5,positif
2022-08-28 08:29:49,Muhammad Ghufron,5,sangat simple dan ok,0.25,positif
2022-08-28 08:14:59,Tik tok Hot,5,"Untuk masalah transfer sama top up sudah paling terbaik👍,, cuma gak bisa tarik tunai, mohon untuk di upgrade supaya bisa tarik tunai lewat aplikasi seabank nya,,, 🙏🙏",0.5,positif
2022-08-28 08:07:52,YOGI PURNOMO,5,SeaBank Ok Banget Mantap,0.5,positif
2022-08-28 08:07:14,Naruto Boruto,5,ok,0.5,positif
2022-08-28 07:09:39,Sekar Arum Winong Prasasti,5,good,0.7,positif
2022-08-28 07:08:42,Hesti Sulistiya,5,"ngk ngerti lagi harus komen apa ,, yg jelas ini aplikasi sangatt sangattt memudahkan buat yg suka berbelanja 😁 top up dan transfer sana sini gratisss tiss tiss .. pertahankan untuk saat ini dan terus tingkatkan yg lebih baik 👌",0.5,positif
2022-08-28 07:08:10,Bayu Adian,5,Good,0.7,positif
2022-08-28 05:24:48,Thomas Fernandez Roun,5,I LOVE YOU SeaBank 🇮🇩🇮🇩🇮🇩,0.5,positif
2022-08-28 05:01:21,Rianti Tresnasari,5,Good,0.7,positif
2022-08-28 04:50:55,Syahdan Qul Channel,5,ok,0.5,positif
2022-08-28 04:46:40,Yuda Prasesto,5,Ok,0.5,positif
2022-08-28 04:08:46,Anwar Fuad,5,Top,0.5,positif
2022-08-28 03:34:27,Zigic Ardian,5,perfect simple,0.5,positif
2022-08-28 02:09:38,Devia Rm,5,nice bgt👍,0.6,positif
2022-08-28 01:49:03,Rispan Syah,3,Ok 3 dulu,0.5,positif
2022-08-28 01:44:34,Bayu anggi Wibowo,5,good,0.7,positif
2022-08-28 01:43:30,AL Amin,5,Ok,0.5,positif
2022-08-28 01:42:57,Muh Fachrurozi,5,"SeaBank memang luar biasa. Transfer ke Bank Gratis, Top Up e walet Gratis.",0.5,positif
2022-08-28 01:29:50,Mugi Raharjo,4,"Sebetulnya bagus dan simpel, sayangnya kadang promosi tidak sesuai dengan kenyataan, misalnya jika menyimpan uang sejumlah tersebut selama tanggal sekian akan mendapatkan reward sekian,pas hari h pemberian reward ternyata ada pemberitahuan ada kesalahan, jadi intinya sekedar php agar pada tertarik, untuk manajemen perbaiki promosi dengan cara yang sehat dan fair",0.7,positif
2022-08-28 00:48:09,Kris,5,ReaL bank,0.2,positif
2022-08-27 22:53:11,Rohmania Nia,5,Love you seabank,0.5,positif
2022-08-27 22:00:30,Mifta,5,ok,0.5,positif
2022-08-27 20:15:55,Rudi ansyah,5,Good,0.7,positif
2022-08-27 20:14:34,DHAN geuning,5,"Ok, mudah, proses cepat",0.5,positif
2022-08-27 19:09:25,Bang Juple',5,top markotop deh,0.5,positif
2022-08-27 17:20:19,ZOAH TIME,5,"aplikasi is the best mudah,aman simple di gunakan dan transaksinya very fast tnpa biaya admin pula.thanks seabank",0.42,positif
2022-08-27 16:39:51,Chipo Chipo,5,good... cm blm ad fasilitas qris,0.7,positif
2022-08-27 14:22:04,SFL_ BHR-14,5,"transaksi mudah dan aman hanya di SeaBank, top recomende bnget...",0.5,positif
2022-08-27 13:29:16,Sanwani Wani,5,ok,0.5,positif
2022-08-27 13:25:24,Warga tamansari 32,5,Ok,0.5,positif
2022-08-27 13:08:26,eko nurcahyo,5,"Aplikasi perbankan yang menurut saya perfact sempurna, no ribet, bunga cair tiap hari, transfer yang sangat cepat,... Good",0.7,positif
2022-08-27 12:53:43,Ricky Febri,5,ok,0.5,positif
2022-08-27 12:17:08,Rustandi Capunk,5,"untuk pembayaran apapun mudah dan cepat, apalagi untuk transaksi... the best seabank",1.0,positif
2022-08-27 11:32:03,Wan 03,5,good job 👍,0.7,positif
2022-08-27 10:33:00,Tubagus Said,5,Top,0.5,positif
2022-08-27 09:17:07,Dannish Arralyn,3,ok,0.5,positif
2022-08-27 09:11:09,Nur Kholik,5,Top,0.5,positif
2022-08-27 08:15:35,Endang Sutisna,5,"Sangat memuaskan dg segala kemudahannya,trf gratis mo belanja ok pokoknya mantap untuk seabank",0.5,positif
2022-08-27 08:00:00,Cocskw Skw,5,So far so good,0.39999999999999997,positif
2022-08-27 06:51:27,MOH. SAYYIDUL ANAM,5,good,0.7,positif
2022-08-27 05:40:36,Filter Black,5,"Sangat ringan dan simpel minimalis. Pertahankan!👍 Fitur bagus. Andai ada fitur kantong utk memudahkan kita mengelola keuangan kita, akan lebih perfect lagi.",1.0,positif
2022-08-27 05:25:48,Ayah'enadya Indri,4,"Bagus, lumayan komplit, real time. Sayangnya gk bisa cetak struk.",0.2,positif
2022-08-27 04:43:49,Yusdi Darmadi,5,"mantap jaya, fastest, cool",0.35,positif
2022-08-27 04:28:50,Musafa Cell,5,ok,0.5,positif
2022-08-27 04:21:04,Mafrio,5,"Five Star for Seabank Apps, sistem lancar, tampilan UI simple. kedepan harus ada kartu fisiknya ya. Thanks",0.1,positif
2022-08-27 03:10:25,Fumiyo Kawashi,5,very useful dan trf antar bank gratis mantap,0.39,positif
2022-08-27 02:30:27,Alfina Arum rani,5,"pemakaian yg mudah , biaya transfer free kuotany cukup byk , bs terhubung dgn shopee cuma ada yg kurang jika mau setor tunai tidak bs , hrs transfer dr bank lain dulu..bunga bank cukup tinggi, smoga kedepannya jd lebih baik lagi, sukses",0.4,positif
2022-08-27 02:02:13,Tika Opie10,5,TOP fast respon pdhl online...yuk menabung dsini,0.35,positif
2022-08-27 01:49:22,Ani Ani,5,aplikasi good,0.7,positif
2022-08-26 16:55:07,Hildan123 Raisyan,5,ok bgt,0.5,positif
2022-08-26 16:00:25,Mas Wira,5,semua nya masih free.. keren,0.4,positif
2022-08-26 15:12:47,ramdan santosa,5,Good,0.7,positif
2022-08-26 14:38:09,Nicko jacquesa _039,5,Excellent and good job's aplication,0.85,positif
2022-08-26 14:27:27,Risma Wati,5,Good,0.7,positif
2022-08-26 14:02:28,Aris 2020,5,ok,0.5,positif
2022-08-26 13:27:49,Dirwan Saktiawan,5,aplikasi nya membantu banget good lah,0.7,positif
2022-08-26 12:50:20,Gslpg Gslpg,5,good,0.7,positif
2022-08-26 12:37:55,NARMADA NETWORK,5,ok,0.5,positif
2022-08-26 12:31:37,Havidz Adriyana,5,Good App,0.7,positif
2022-08-26 12:14:20,Nerita CJ,5,good,0.7,positif
2022-08-26 11:13:43,Diah Nur,1,BANK DIGITAL PALING LEMOT DIANTARA YANG LAIN ! GAK BECUS SYSTEM LEMOT BANGET HAHA,0.1,positif
2022-08-26 10:22:22,Sri howen chaniago,5,ok bgt,0.5,positif
2022-08-26 09:36:06,Raeshaka Utara,5,enjoy and simple,0.2,positif
2022-08-26 08:44:45,Muhamad Faizar,5,ok lancar,0.5,positif
2022-08-26 08:43:38,Popoku Ninjutsu,4,"Pelopor bang digital terbaik saat ini menurut saya Karena gratis ketika kita top up di walet ataupun pembayaran lainnya, tapi hanya seperti aplikasi lain aplikasi ini butuh terus perbaikan agar para penggunanya semakin nyaman dan aman dan percaya jadi jangan cepat puas ketika kita diberikan pujian terima kasih Saya harap aplikasi ini dapat dikembangkan lagi dan bisa terus maju",0.25,positif
2022-08-26 08:42:14,M. Amsori,5,good,0.7,positif
2022-08-26 05:57:46,mahput suhaeri,5,ok,0.5,positif
2022-08-26 05:55:11,Nor Imaniah,1,"gagal ketika melakukan topup ewallet dan itu kesalahan sistem, bukan kesalahan nasabah. namun uangnya malah di tahan. penyesuaian. di suruh nunggu 4 hari kerja. di hari ke 5 malah di suruh nunggu lagi 7x24 jam. live chat juga aneh. cs berganti ganti bahkan hampir setiap menit, sehingga permasalahan sering di tanya tanya ulang. belum selesai masalah malah di tutup chat. chat ulang eh cs baru dan bertanya lagi",0.13636363636363635,positif
2022-08-26 05:48:06,Jumi Saminio,4,Cuma aplikasi ini yang saya harapkan untuk bertransaksi karena sangat murah dan aman Kenapa saya bilang begitu karena saya sudah mencoba top up ternyata gratis tidak dikenakan biaya admin Saya berharap tidak di awal-awal saja seperti aplikasi sebelah terus dikenakan biaya admin Saya berharap aplikasi ini memberikan biaya gratis untuk memperlancaran transaksi dan agar penggunanya semakin betah,0.5,positif
2022-08-26 05:28:15,Aditya R,5,ok,0.5,positif
2022-08-26 03:42:24,Kudo Vegito,5,good,0.7,positif
2022-08-26 01:55:37,Hesti Perdanasari,5,"keamanannya bagus... transaksi apapun mudah... TKS seabank, love... love...love",0.5,positif
2022-08-25 22:34:46,RINA AZET,5,alhamdulillah proses verifikasi akun cepat transaksi2 jg cepat bnget top markotop,0.5,positif
2022-08-25 21:59:15,One Readone,5,ok mantap,0.5,positif
2022-08-25 19:00:09,Aries Blacksweet,4,ok banget,0.5,positif
2022-08-25 18:50:06,Zafina Mila,5,The best,1.0,positif
2022-08-25 17:15:29,NAJAR RAHMAN SAPULLOH,5,mantap trasaksi Free Admin,0.4,positif
2022-08-25 16:57:56,Nile Artika Gulo,5,Benar2 terbantu semenjak ada seabank. Pokoknya love banyak2 deh buat seabank. Jgn berubah yah,0.5,positif
2022-08-25 14:34:45,Yucok laksono,5,"Tolong di pertahankan gratis transfer ke bank lain dan gratis top up ewalet nya . Jangan ada biaya bulanannya juga. Saya yakin , sea bank bisa jadi bank favorit semua orang. Salah satu bank digital favorit nih sea bank. Mantab",0.25,positif
2022-08-25 14:06:49,Viki Maharisi,5,proses cepat. no pending .. ok mantap,0.5,positif
2022-08-25 12:57:59,Feb Bianconerri (Febri),5,Top markotop,0.5,positif
2022-08-25 10:50:55,Mulyani Nurcahyani,5,Top pokonya seaBank,0.5,positif
2022-08-25 09:57:30,Udin Achmad Saifuddin,5,ok,0.5,positif
2022-08-25 07:07:17,abdullah haikal,5,good,0.7,positif
2022-08-25 06:57:11,Ummu Auliahabibi,5,Nice aplikasinya ini bagus,0.6,positif
2022-08-25 06:22:09,Yusuf Maulana,5,the best perbankan,1.0,positif
2022-08-25 02:57:29,lie nie jauw,5,The best app,1.0,positif
2022-08-25 02:32:38,chiken exprexxx,5,Veryy very nice,0.78,positif
2022-08-25 02:32:08,Mahmudin Tiaris telco (Mahmud),5,Good saya mncoba,0.7,positif
2022-08-25 02:16:49,Banda Aceh,5,good,0.7,positif
2022-08-24 22:36:49,Uning Utami,5,Okay,0.5,positif
2022-08-24 19:04:06,MUHAMMAD FACHREZA,4,good,0.7,positif
2022-08-24 17:49:18,Berangkas Pribadi,5,jossss lah ok,0.5,positif
2022-08-24 13:50:39,Aspandi Delpan,5,sea bank debes top margotop..,0.5,positif
2022-08-24 13:28:09,Rakha wahyudi,5,markotop top top,0.5,positif
2022-08-24 13:07:39,Ananda Nabilah,5,Love love love love,0.5,positif
2022-08-24 12:57:15,Aldi Nugraha,3,nice sangat cepat transfer,0.6,positif
2022-08-24 12:55:40,Akhmad Syahid,5,Top,0.5,positif
2022-08-24 12:15:41,Iskandar Zulkarnaen,5,sangat real time untuk transfer,0.2,positif
2022-08-24 11:59:34,muhamad turi,5,top deh,0.5,positif
2022-08-24 11:51:57,Idin Marse,5,"Transfer secepat kilat di aplikasi ini belum pernah terjadi kesalahan teknis membuat hati ini nyaman untuk terus menggunakan aplikasinya ini tanpa berpindah kelain hati, ini memang sudah sangat bagus dan oke sekali lah, saya sangat suka dengan tampilan yang begitu bagus dan isinya juga tak kalah bagusnya, memang sangat top sekali lah untuk aplikasinya ini, jangan sampai tidak mencobanya karena lagi ada banyak event yang menantimu untuk mendapatkan bonus kejutan yang menarik.",0.5,positif
2022-08-24 11:07:50,Hilal Hamdi,5,good application,0.7,positif
2022-08-24 10:03:53,Dwi Budi,5,ok bngt,0.5,positif
2022-08-24 09:29:05,Hofidatur Rofiah /Fida,5,"yang penting biaya transaksinya gratissss,,,, memudahkan sekali... top pokoknya",0.5,positif
2022-08-24 09:12:36,Bigboss,5,good,0.7,positif
2022-08-24 08:14:44,Irfan Cm,5,top markotop,0.5,positif
2022-08-24 08:09:47,Farid AMD,5,Good,0.7,positif
2022-08-24 08:07:00,Suparman,5,cukup puas untuk saat ini thanks,0.2,positif
2022-08-24 07:28:40,Sodikin Relawando27,4,semuanya pas mantap. hanya blm bisa ia diadakan 💳 visanya mohon ia klo bisa tambah mantep dan top up tv k vision tolong ja diadakan terimakasih,0.5,positif
2022-08-24 06:52:41,Muhammad Ridwan,5,good,0.7,positif
2022-08-24 04:34:31,Sopian Real,5,sangat sangat sangat the best app bank .. semua serba gratiss. i love you shoppe and sea bank,0.75,positif
2022-08-24 03:43:12,Riweh Manehmah,5,good,0.7,positif
2022-08-24 03:41:39,IsiReferal [ RIZZJGKE ] kredivo acc premium,5,"Udah gak perlu ribet-ribet lagi kalau mau transaksi tinggal klik klik klik aja udah beres. The best banget deh untuk aplikasinya, ditambah dengan banyak nya promo casback dan kupon menarik lainnya akan menambah keunggulan dan keuntungan buat kalian...daftar aja aplikasinya dengan mengisi dengan data data yang benar dan lengkap kemudian masukan juga code undangan yg saya cantumkan dijudul atas,agar verifikasinya lancar dan kamu juga bakal dapat bonus saldo sebesar 25k...segera join ya....",1.0,positif
2022-08-24 03:28:57,Kelvin Herga Erlangga,4,Pihak sea tolong dong untuk transfer jangan pake password TRX.mending pin. Aja biar cepet soalnya saya butuh buat TRX biar lebih fast gitu hhe tolong ya min,0.2,positif
2022-08-24 03:18:59,Deddy Setiawan,5,good,0.7,positif
2022-08-24 03:07:03,Rusdi Rusdi,5,good job,0.7,positif
2022-08-24 02:21:57,rizal taufiq,5,super,0.3333333333333333,positif
2022-08-24 00:46:14,Andi Azis,5,ok jos,0.5,positif
2022-08-23 23:03:31,Ali Nuzila,5,ok,0.5,positif
2022-08-23 18:50:31,Heri yanto,5,ok,0.5,positif
2022-08-23 16:03:14,Istana Poetry (IP Channel),5,Nice,0.6,positif
2022-08-23 14:58:58,Ifan E,5,ok,0.5,positif
2022-08-23 13:41:39,Thamrin Chite (A'i),5,good .... transfer no admin,0.7,positif
2022-08-23 13:08:05,AKA JJ Simanjuntak,5,Terbaik sistem UI nya good,0.7,positif
2022-08-23 11:24:24,Siti Amanah,5,Baru nyoba tapi kynya ok,0.5,positif
