at,userName,score,content,sentiment_polarity,sentiment
2022-07-13 23:46:34,Kodar mudrikah93,4,Gmna yh cranya kartu yg d gunakan hilang mau dptr hp lain gk bisa hrus pke otp 😢 mna da saldoan d sea bak :((,-0.75,negatif
2022-07-12 10:41:38,DAN EXPLORE,1,Sorry min setelah saya pelajari ternyata deposito itu riba..terpaksa saya hapus lg 🙏🙏🤞,-0.5,negatif
2022-07-11 13:08:27,MHD ISKANDAR,5,Aplikasinya keren dan call center ramah👍👍😊😊,-0.1,negatif
2022-07-11 08:28:32,aldian bagus pambudi,2,"Event bonus kagak jelas, alias fake",-0.5,negatif
2022-07-11 00:02:43,Sulton Shaw,1,"3bintang dulu, saya bakal naikin bintangnya klo betul dapat 110k saya ikut periode 16-30 juni penerimaan paling lambat 11 juli. Klo 11 juli saldo 110k tidak masuk saya kasih Bintang 1 + bad review di YouTube. Saldo bonusnya pengguna baru 100k tidak masuk selamat B1",-0.6999999999999998,negatif
2022-07-07 07:27:32,Yusuf Mobile,4,minimal deposit nya terlalu tinggi bagi kaum kebawah,-0.1,negatif
2022-07-05 19:04:23,Syaiful Anwar,5,The information of impossible Anouncment to diary of dead WARNING go to school is trouble?,-0.35555555555555557,negatif
2022-07-05 10:24:00,PRIBADOST,5,Gunakan kode reff : FMHWCE Saat pendaftarn agar dpt bonus dan jangan lupa utk depo minimal 100k,-0.1,negatif
2022-07-02 14:38:28,Nadya Pakpahan,1,Narik saldo gabisa katanya saldo ga cukup gilaa. Padahal saldo lebih dari yg mau di tarik. Cs di telfon slow respon 2 hari gdk ngabarin disuruh nunggu sampek tua.sedangkan orang butuh uang lain kali ngotak dong aplikasi nya. Saya mempercayai uang di aplikasi ini malah uang nya gabisa di ambil .embel embel akun nya dalam status khusu padhal gdk transaksi ilegal makek cuman nyimpan dan transfer .penipuan berkedok ecommerce .kapok saya makek seabank. Gabisa di percaya PENIPU HATI HATI,-0.30000000000000004,negatif
2022-07-01 08:31:26,CHANNEL CHANNELAN,5,Simple dan mudah. Serta gratis biaya admin transfer ke bank lain dengan minimal transfer 50.000. SeaBank kerennn... mantaap,-0.05,negatif
2022-06-26 00:25:02,dakwah 081573635913,5,"saya harap untuk transfer ke Wallet jangan dibatasi 100 transaksi per bulan, tapi minimal 500 ,,jadi transaksi kami terhambat dengan kebijakan tersebut",-0.1,negatif
2022-06-25 12:27:29,Deden Setiawan,1,Jujur Penipuan ni bank even bonus 100rbu Minimal nabung 500rbu tapi tidak dapat saldo 100rbunya Sungguh mengecewakan udah nungu di tangal 13 Juni sampe tangal 23 dan sampe sekarang belom dapat bonusnya PENIPUAN,-0.1,negatif
2022-06-25 04:14:48,Della Caesar,5,"seabank buka everyday, oke jrg jg eror cm tlg dijelasin keterangan yg saldo 7.5 lgsg potongan 20 persen dr bunga nya lebih transparan aja gt tq",-0.2,negatif
2022-06-24 04:31:37,septian yp,4,Mau daftar leeat shopee kok tulisannya bad request,-0.6999999999999998,negatif
2022-06-23 11:20:18,Ikin Yulianto,5,sayang sekali belum ada fasilitas pinjamannya :(,-0.75,negatif
2022-06-17 22:06:15,Alsya Riie,4,"Bagus apknya. Tapi harus nya ada game macem neobank, cari coin tuker saldo. Saran ajah. Kedepannya muga diadain.",-0.4,negatif
2022-06-17 10:08:50,ahmad mujahid,4,"Ane sebelumnya kurang yakin saat mulai coba coba apk ini pada tgl 20 november 2021 saya daftar tapi belum sempet pembukaan rekening soalnya belum verivikasi ktp dll , terus saya download ini apk tgl 11 april kemarin dan memantapkannya udah mendaftar dan membuka rekening serta verivikasi ktp, hingga berhasil dan pengikuti promo sebelum tgl 17 april yang dapat bonusan 100 rb,dan ternyata itu hanya berkedok aja, dan ane pun tnya ke service center dan all hasill dia menghindari topik terus & skip",-0.1,negatif
2022-06-14 14:14:23,Deni Prasetiyo,5,"Thank you, Sea Bank! Segala kemudahan transaksi ada di aplikasi dan jarang ada trouble. Keep it up!",-0.25,negatif
2022-06-14 08:59:56,Raf 212 RAF,5,"Baikkk sekali, bebas admin transfer ke smua bank tanpa minimal Trx",-0.1,negatif
2022-06-13 04:52:46,Budi Azral,5,Penanganan cepat masalah saldo belum masuk pokoknya saya suka sih langsung di telpon call center 1500130 mengenai dana nya sudah masuk terimakasih seabank,-0.1,negatif
2022-06-13 00:23:25,nasrudin aja,5,jarang sekali trouble. recommended 👍👍👍,-0.2,negatif
2022-05-30 05:55:45,Navy Patrianagara,5,Masukkan referral ini untuk mendapatkan bonusnya: (24CAHR),-0.75,negatif
2022-05-27 06:31:56,gina inces,1,Baru aja didownloalld dah kudu diupdate lg blm jg dipake/didaftarin:-(,-0.75,negatif
2022-05-23 03:51:11,Hatake Al Ayyubi,1,"Gak jelas banget beli kuota sudah ber jam jam masih diproses, padahal saldo sudah terpotong. chat cs nya malah disuruh nunggu 1x24 jam buat laporan maks nunggu 7 hari. kalo diproses terus minimal di refund lah nunggu terus nunggu terus",-0.1,negatif
2022-05-17 13:27:03,Dakwah Muslim Youtube,1,"Sorry, sangat lambat Masih lambat",-0.5,negatif
2022-05-16 22:14:46,asyla maharani,1,Duhhh loading nya ga nahan...gimana kalo terburu2 ada urusan....tolong dung diperbaiki..diupdate jadi lemot,-0.5,negatif
2022-05-15 23:35:27,Is Khan,3,"Semakin lama makin lelet. Udah hapus cachenya gak bisa. Padahal internet kenceng. Wifi kenceng. Tolong juga untuk transfer saldo ke Ewallet jangan dibatasi minimal 10.000, kalo bisa tanpa minimal dong seperti allobank,karena ada yang minta mau di transferkan 5000 malah gak bisa.",-0.1,negatif
2022-05-14 05:57:04,eni nata,1,"Transfer ke bank, Notifikasi dari seabank sudah berhasil, tapi uang ngga masuk, di chatt bilang nya baru hari Selasa nanti akan di proses, oh so so long time for waiting. transfer hari Sabtu baru akan di proses hari Selasa. Sangat mengecewakan.",-0.05,negatif
2022-05-11 20:03:22,Claywinz,2,Kok versi baru malah lemot ya untuk pembelian dan mau transfer bank... ... padahal sinyal keceng loh👀 15ms klo main main game... Knpa kok lemot banget ini tolong perbaiki lah🙏🙏..kasian pengguna mu🙏🙂.. dah itu aja skian terimakasih 🙏,-0.022222222222222237,negatif
2022-05-11 19:43:05,Nurfiah Syam,5,Terima kasih seabank yang sudah memudahkan saya dalam transaksi ke semua bank tanpa biaya admin tanpa limited transfer ke bank lain,-0.07142857142857142,negatif
2022-05-11 13:10:10,Yhanti Marwa sari,5,hp nya harus bagus minimal ram nya 4gb jk 2gb kaya hp saya lemot nya minta ampun..mudah2an ke depan nya app seabank sama kaya bank lain begitu ringan jk mau trx,-0.1,negatif
2022-05-11 12:29:54,Agnes Setia,4,tambahkan yaa kak reward topup nyaa . terus untuk minimal topup jangan gede2,-0.1,negatif
2022-05-11 08:44:06,Akhmad Mulyadi,5,"Suka,,tanpa minimal saldo,,bunga cair setiap hari...bebas biaya ADM , bebas biaya transfer ke semua bank...mantap",-0.1,negatif
2022-05-11 03:03:32,Gilang Bayu Pranata,5,"mantap nih apk , mana bunga 7% Lagi , plus transfer ke ewallet/rekening gak ada biaya admin , minus nya cuma 1 , gak ada kartu FISIK nya buat di jadiin transaksi di toko offline , kalo ada kartu fisik nya mungkin bakal lebih banyak lagi peminat SEABANK , but overall cukup lah buat transfer tanpa admin",-0.05,negatif
2022-05-10 15:30:37,Masitoh 616,5,"Aplikasi yg sangat berguna dan bermanfaat.👍 Saran klo bisa isi pulsa,isi kuota, topup game dan klo ada e-tolmya dan di lengkapi fiktur yg lainya, biar satu aplikasi dll. Harganya bersaing dengan aplikasi yg lain🙏🙏🙏",-0.4,negatif
2022-05-10 11:07:14,IMAM MUSLIM,5,Aplikasi yg bermanfaat dan berguna...👍🏽 Klo bisa harga pulsa dan kuota dan topup game. dan yg lainya. harganya dpt bersaing dgn aplikasi lain 🙏🙏🙏,-0.4,negatif
2022-05-07 11:12:03,Haba Tv,1,Gua dah daftar siebank ngk dapat bonus..kenapa ya :(,-0.75,negatif
2022-04-30 23:27:39,Bumiqur'an Maibit,3,plus minus,-0.1,negatif
2022-04-24 11:48:53,MUHAMMAD FAUZI SADIKIN,1,Saya sangat senang dengan aplikasi ini Dari semua bagus aplikasi lancar pengiriman lancar semua lancar.hanya saja pelayanan nya buruk saya sudah hubungi center pihak seabank atas pembukaan akun yg keblokir lama proses 5hari kerja.dan sudah di 5 hari malah di undur lagi jadi 7hari kerja ini gimana proses nya sudah mengatasinya lama malah di undur lagi parah,-0.1,negatif
2022-04-22 09:35:49,firdaus simatupang,1,"Promo bonus saldo 100k tidak transparan, pasti dipilih random, judulnya aja kuota, teman saya daftarnya belakangan dapat bonus tapi saya tidak. Bilang aja undian ga usah pake embel-embel kuota promo. Sucks",-0.4,negatif
2022-04-15 09:38:01,i nuryanti,1,Eror bikin orang berantem aja. Kalo ada rating minus saya kasih minus!!,-0.128125,negatif
2022-04-15 08:24:20,Yoppy Oplet,1,"very bad application, do not download using this application",-0.9099999999999998,negatif
2022-04-12 22:26:50,Karina Art,1,Verry bad. Di suruh update. Di saat saya lagi mau transaksi. Saat di update gagal terus. Paket ada. Ruang jugak ada. Apa yang salah 😟,-0.6999999999999998,negatif
2022-04-12 01:25:42,Edo Suhada,1,Sering banget minta update. Pas di update malah ga ke install abisin kuota aja. Padahal storage sama signal aman. Bad lah ga recommend,-0.6999999999999998,negatif
2022-04-10 02:49:02,Kasper Liauw,2,"Sebelumnya gak ada pajak bunga, tapi kog sekarang ada pajak bunga lalu di janjiin dapat BONUS EXTRA SALDO 100.000 JIKA NABUNG MINIMAL 500.000 tapi sampai sekarang saya cuma dapat bonus extra saldo 10.000 padahal di awal udah nabung 4.600.000, kog gitu ???",-0.03333333333333333,negatif
2022-04-08 12:26:25,Agusttries Manto,1,Bad,-0.6999999999999998,negatif
2022-04-07 04:17:41,Obbie Fernando,3,"Kenapa hasil print struk Seabank kecil sekali ya, gak kelihatan dibaca kalau matanya minus",-0.1,negatif
2022-04-06 15:44:38,Paul Thomas,2,fake,-0.5,negatif
2022-03-24 17:16:31,Wina Feby,4,"Jujur suka sihh sama Seabank. Isi rekening lewat spay minimal cm 5k, ga mesti bulat gapapa. Cocok bgt buat pelajar yg duit nya recehan kayak aku. 🥲 Saran, tambahin fitur tabungan yg biaa dikelompokin gitu dong.",-0.1,negatif
2022-03-23 12:38:20,Ahmad Supriyadi,4,Kirain langsung dapat Saldo 100rb Ternyata harus nabung dulu minimal 500rb baru langsung dapat tambahan saldo. Hhhmmmm.,-0.1,negatif
2022-03-22 04:44:51,Intan Maulida,1,Gila mau nyurii akun ya tiba2 akun shopee ku keluar sendiri dan tiap log in mental awas ari ati kalian jangan sampai nyuri data pribadi kalian,-0.1,negatif
2022-03-21 04:59:01,Hasya Durratul hikmah,5,"Beneran dapat casback 25.000 buka rekening dari akun shope dan menabung minimal 50.000,...ditgl 18 kemarin masuk casback nya😍😍",-0.1,negatif
2022-03-09 07:38:20,kurnia kurnia,1,"Banyak laporan kurang baik, saya gak jadi download saya hapus lagi aja deh sorry ya",-0.5,negatif
2022-02-28 11:09:43,AZIZAh SALSA NABILA,5,"Suka bgt sama seabank karena tidak ada biaya admin transfer kemanapun, tapi biasanya suka eror:(",-0.75,negatif
2022-02-24 04:03:32,Pengguna Google,1,"Saya anjurkan untuk sangat ber hati2 men download app dan membuka rekening di bank ini, karena sistemnya sering error dan kita tidak dapat meng akses rekening kita. Malah di suruh menunggu menunggu terus oleh custemer care. Sepertinya mereka juga masih coba2 dengan sistem dan app. Dan tidak tahu solusinya bila ada trouble di app nya. Hati2 dana di rekening kita malah bisa hilang. OJK dan Bank indonesia seharusnya mengawasi malah menutup bank digital yg seperti ini.",-0.1,negatif
2022-02-16 15:58:40,Lina Mariani,4,Mau coba pke seabank tp tkt sprti yg lain nya..bilng akun ny di blok tnpa ad alsan Duh dilemaa nih😞,-0.3,negatif
2022-02-13 16:13:20,baktiar santoso,1,"Akun saya di blok ajing..gw tf lewat aplikasi ini udh ada nota pembayaran masuk tpi uangnya gk masuk ke Rekeningnya....saran gw jangan pernah download aplikasi sini,gw habis kehilangan uang banyak di aplikasi babi ini....saran gw jangan pernah tf pakek aplikasi ini... Itu cuma saran.. Sorry kata kata gw kasar,solanya gw udh kehilangan jutan di aplikasi ini udh saya hubungi jg CSnya tpi gk ada pergerakan sama CSnya... aplikasi penipuan!!!!!!!",-1.0,negatif
2022-02-11 09:13:22,Nasuri Aza,5,"Maf seabak, to long data Saya di hapus ya, mama Saya nature, karma mau di uwistal. Makasi",-0.05,negatif
2022-02-06 04:49:30,Argasr27,2,Kenapa saya daftar beberapa kali selalu gagal dan ada pemberitahun tidak bisa buka rekening untuk nasabah malah hub call center,-0.1,negatif
2022-02-05 19:09:12,Sherly Varlynika,1,Saya sangat menyukai game yg bersifat publik dan nyaman untuk di main kn oleh org penguna,-0.11666666666666668,negatif
2022-02-05 01:40:51,Mona Agustini,1,No good,-0.35,negatif
2022-02-04 03:52:45,Yisaka Net,1,"Customer service terburuk. Customer servicenya susah di hubungi ,nomer sibuk nomer sibuk apalah ,Bayangin kalau trouble pas urgent .",-0.2,negatif
2022-02-04 03:13:27,HOBBY iwak reek,1,Ini baru penipu. Katanya tranfer non minimal. Terus kalo buat bayar di aplikasih lain gk bisa jangan masukin uwang di sini,-0.1,negatif
2022-01-22 09:43:00,Ruben Newjr.,5,Mantap sih cuma gak ada kartu debutnya :(,-0.75,negatif
2022-01-21 09:53:18,ardi anto,5,"Sangat rekomendasikan karena saya sering bertransaksi melalui sea bank Transaksi transfer ke rekening lain atau beda bank sangat mudah dan cepat serta praktis tidak ribet Dan yang paling penting "" GRATIS "" 😁 TRANSAKSI TRANSFER KE ewallet juga mudah tanpa biaya sepeserpun 🤭 Jos gandos Tapi ada yang kurang Untuk pembelian/pembayaran tagihan listrik PLN serta BPJS belum tersedia Serta voucher game online Yang lain overall TKS sea bank",-0.2,negatif
2022-01-20 17:41:56,Wigena Hidayat,5,"sejauh ini masih oke, sangat terbantu, meskipun gabisa tarik tunai karena belum ada kartu atmnya, tapi simpan keuangan bener-bener tenang, karena perbulannya belum ada potongan. semoga cepat terrealisasi menjadi bank conventional.",-0.14285714285714285,negatif
2021-12-30 13:36:05,Latif Rizki,5,"Aplikasi bagus tambah sukses,dan berkualitas ,berikan pelayanan terbaik dan promosi, dan bonus lain nya dan game ,biar menarik,ada kode undang",-0.4,negatif
2021-12-19 12:31:36,Surya wisesa,3,belum down load,-0.15555555555555559,negatif
2021-12-14 07:06:28,Almira Komaru,5,"Aku tu paling ga suka dibohongi, katanya kalau isi saldo minimal 200rb akan dapat cashback 50rb ,, nyata nya zonk",-0.1,negatif
2021-12-14 03:22:24,Hey Laila,1,PHP bgt katanya dapet bonus saldo. Pas udah daftar dan ngisi saldo malah gak dapet. BEDA KAYAK APK SEBELAH GAK PHP. SEMUA BISA DAPET. Gausah nyuruh daftar kalo ternyata dapet bonusnya random begini 🤣🤣🤣🤣,-0.5,negatif
2021-12-13 17:42:27,Jiro Horikoshi,3,Kemaren saya coba TF uang ke rek ini. Tapi uang nya gak masuk. Di rek pengirim udah sukses tapi di Rek ini gak masuk. Saya udah coba hubungi pihak bank tapi masalah tidak selesai. Admin pusat bantuan nya kayak orang idiot ketika di tanya. jawab nya muter-miter gak jelas. Malah di suruh nelpon kantor pusat. Apa guananya pusat bantuan jika masih harus menghubungi kantor pusat??. Nelpon kan butuh biaya yg besar. jadi rugi dong uang yg hilang Rp. 112rb habis pulsa beratus-ratus ribu.,-0.8,negatif
2021-12-07 02:13:14,pet dynasty,1,"Sejak shopee akuisisi seabank pencairan untuk bank lain delay, ngaretnya parah bgt, BCA 1-3 jam ini lbh dari 20jam lbh & complain kecustomer service pun tdk ada perubahan, seakan seller dipaksa untuk jadi nasabah seabank, disini byk yg complaint soal aplikasi & pelayanan seabank jd ragu jg kan, mending bertahan dgn bank sdh terpercaya deh, klo msh dipersulit pencairan... Uninstall aplikasi",-0.3,negatif
2021-12-02 12:54:47,ALDI,3,"Ada pembaruan kah dengan seabank, saya siang transaksi gagal masukin pin nya salah jadi keblokirr:( , sampe skrg blm bisa min?:(",-0.75,negatif
2021-12-01 22:47:58,Desy Trihapsari,4,"Lumayan sih dapat bunga 7% perhari, tapi dapat notifikasi katanya dapat saldo s/d 100.000 sampai sekarang belum dapat,, padahal sudah nabung minimal 500rb katanya dapat saldo shopeepay. Download sea Bank karna promo di shopee setelah 7 hari dapat saldo shopeepay, setelah dapat notifikasi akan dapat saldo shopeepay tapi sampai sekarang blm ada..",-0.1,negatif
2021-12-01 10:37:55,priska marpaung,1,Customer Service sama sekali tidaaaaaaaakkk ramah. Dan sangat sulit menghubungi ke call center,-0.1,negatif
2021-12-01 02:03:24,raka iqbal zaesa,1,"Selamat pagi. Saya kecewa dengan seabank, naasabah SeaBank atas nama Raka Iqbal Zaesa. Memang saya lupa pin aman karna saya lupa pin saya, tapi kenapa kode Verifikasi nya tidak ada di email? Saya sudah cek berkala namun tidak ada sama sekali. Saat saya log in, kenapa kode Verifikasi saya di blokir? Apa yang sebenarnya terjadi? Apa salah saya? Saya tlp ke csselalu sibuk, SLOW RESPON. MOHON DI BANTU, Terimakasih",-0.30000000000000004,negatif
2021-11-27 08:21:46,Elok Aprila Alifiani,5,"Kirim tf nya cepet itungan detik, bebas biaya tf max 10k.. cuman pernah akun tiba"" ke blok gabisa dibuka, semoga ga keulang lagi ya. Sekali masih dimaklum, kalo kejadian lagi takut bikin kapok, soalnya kan ini uang, nyarinya susah:( aplikasinya bagus mudah dipahami. Thank you seabank",-0.75,negatif
2021-11-25 01:50:57,Yogayes_Official,1,1. sulit masuk karena jaringan (padahal jaringan bagus) mana ada duit nya lagi.. malah gabisa masuk 2. cs slow respon,-0.30000000000000004,negatif
2021-11-21 01:47:25,Muhammad Akhlul azzikra,4,Saya harap bank ini bisa untuk pelajar juga:(,-0.75,negatif
2021-11-18 08:55:03,VR9-SPORT INDONESIA,1,"baru coba ,masukin saldo ada tulisan keterangan saldo masuk secara ( realtime ) pakek kurung lagi ,tp nyatanya apa malah pending 😂 duh sedih akutuu di awal aja udah bikin kesel ,,pie tooo kiiii",-0.3,negatif
2021-11-17 17:17:18,ihsan ujang,1,Ngebenrin banya ngomong habis pulsa 35 mere saldomah,-0.5,negatif
2021-11-17 03:42:03,Ginda Trisna Aditya,1,"harus isi saldo minimal 500 agar dapat saldo shoopepay , dan proses pencairan 7 hari hmm.",-0.1,negatif
2021-11-09 04:19:16,Arya Nabila Rifky,5,"Bagus, sudah coba 1 bulan tidak ada masalah. 1 hal yang kalian tidak tahu : kalau isi ovo di seabank bisa 10 ribu sedangkan dibank lain isi ovo minimal 20 ribu. Dan berguna banget untuk yang sering transfer bisa menghemat banyak banget .",-0.1,negatif
2021-11-02 16:56:51,Hanafi Serdadu,1,"Aplikasi macam penipu, janjimu janji palsu, minimal isi saldo 200rb dapat koin 50rb, nyatanya sampai sekarang saya belum mendapatkan koin nya juga, mantap dah nih aplikasi PHP",-0.1,negatif
2021-11-02 10:40:30,Odette SP,1,"GABISA LOGIN WKWK PADAHAL PASSWORD DAN SECURE PIN UDAH BENER TP MALAH SEOLAH SALAH DAN SKRG AKUN DIBLOK, DUIT 15JT MASIH KETAHAN. VERRY BAD SERVICE!!!!",-0.3,negatif
2021-11-02 07:18:33,Kedai Podjok,1,Nyesal banget download nyimpen disini. Rekening diblokir password ga salah. Abis pulsa nelpon call center. Emang kurang ajar ni app.,-0.1,negatif
2021-11-02 04:44:32,Pengembara Lalin,1,"Habis isi data trus konfirmasi data KTP lewat video call,,, trus habis itu tunggu 1x24jam untuk hasilnya Pas udh 1hari mo login notifnya hub call center Awas kalau sampai data saya disalahgunakan",-0.1,negatif
2021-11-02 04:42:13,Adik Tri Setiyawan,1,"Katanya dapet 50rb koin shopee dengan saldo minimal sekian, tapi kok gak dapet2 terus kirim ke dana gak bisa..mana janji manismu",-0.1,negatif
2021-11-02 02:50:01,tri agung,1,"Jgan daftar dengan tergiur promo bunga 7%, gara2 saya ter giur tanpa memikirkan tingkat keamanan dan pengalaman seabank, sekarang akun saya terblokir tanpa solusi Customer nya sangat slow respon, pulsa saya habis hanya bwat nunggu pengecekan data hampir 15mnit dan blm selesai, say pengguna bnyak apps bank digital baru kali in merasa kecewa dan sangat tidak rekomended",-0.15000000000000002,negatif
2021-10-31 04:23:56,H&Co Store,5,Sejauh ini masih dbantu klo lg trouble... makasiih ya,-0.2,negatif
2021-10-17 23:54:38,vidio techno,3,Secara keseluruhan si bagus... Tapi ada banyak fitur yang kurang dr seabank ini.. 1. Belum ada fitur tarik tunai di atm Bersama tanpa kartu atm (kalau nanti ada harga nya di bawah 5 rb/tarik agar lebih murah dr yg lain) 2. Tidak ada tampilan dark mode 3. Tidak ada fitur chat antar sesama pengguna 4. Tidak ada fitur dobel rekening untuk membagi dana tabungan dan dana bisnis 5. Tidak ada misi absen untuk menambah simpati nasabah,-0.15,negatif
2021-10-15 06:30:28,Satrio Pamungkas,5,"Sangat membantu apk nya, ketika lupa pin dan passwod , call center custumer servis sangat ramah dalm membantu pembukuan dan di call ketika pulsa sy habis, terima kasih sea bank.",-0.1,negatif
2021-10-14 19:25:04,Dacep Abdul Halim,5,"mantabb bunga simpanan tahunan 7% semoga di perpanjang lagi tak hanya sampai bulan desember 2021, Masukan/saran : adain kartu debit fisik dan virtual , itu sangat di butuhkan di era digital,. minimal ada kartu debit virtual biar lebih MAntaBbb",-0.05,negatif
2021-10-14 08:24:04,alfy klinik,1,Aplikasi saya tiba2 tidak bisa diakses Bolak balik instal ulang gak bisa Kenapa ya Telfon call center lama tidak terhubung dg cs nya,-0.1,negatif
2021-10-07 17:26:49,Anik Anik,1,"Udah masuk pakai akun shopee udah pertahankan saldo sampai batas waktu ditentukan,gak dapat koin,kecewa...padahal yg lain udah dapat Coba hubungi CS padahal udah antrin nomer 1 ehhh malah Cs not available dan malah antri lagi",-0.2,negatif
2021-10-05 23:15:15,ram cell955,1,Aku baru ada info seabank langsung download dan nabung 1jt katanya minimal 200 ribu dapat koin antara 50 sampai 200 koin shopee tapi saya gak beruntung ikut even apa saja di shopee zonk semua,-0.1,negatif
2021-10-01 03:14:56,Defri Riza,1,"Aplikasi sama sekali tidak bisa digunakan (nutup sendiri) karena smartphone rooting. Seharusnya ada pemberitahuan di deskripsinya khusus non root. Niatnya mau main game sombong yang maunya jalan di smartphone khusus (Tegra). Ternyata drivernya gak bisa diinstal. Kalau tau begini smartphone gak saya rooting. TT Smartphone sudah unroot. Aplikasi SeaBank udah jalan. Tapi sering muncul notif ""tidak untuk smartphone rooting"" yang cukup mengganggu.",-0.11666666666666668,negatif
2021-09-23 08:33:29,Ari Kurniasih,1,:'(,-1.0,negatif
2021-09-06 04:21:31,LUCKY LUCK,5,SAYA SEDANG MAU COBA KL SULIT PAKAI ONLINE BAGAIMANA?MENDING LANGSUNG KE BANK NYA SAJA ALAMATNYA DIMANA MAIN GAME SAJA STRESS APALAGI BANK....JG BANYAK DATA BOCOR YA???,-0.11666666666666668,negatif
2021-09-03 07:47:48,Papah Levy,1,"Mungkin karena bank milik shopi ini masih baru, jadi performanya buruk, masih prlu upgrade dan hal2 yang membangun, untk daftar saja ribet persyaratan, call center telan pulsa hampir 40ribu, belajar dari BCA yg buka rek obline mudah dan gampang semoga kdepan jdi lebih baik dan mempermudah pgguna shopee perbaiki dulu minn",-0.1,negatif
2021-08-26 04:12:24,Dodik Prasetiyo,5,Tambahin fitur bukti transfer yang valid. Minimal seperti di mitra shoope. Simple,-0.05,negatif
2021-08-18 14:31:44,Syaza Aulia,3,ga ada debit card nya. bagai sayur tanpa garam. harus nya ada debit card nya minimal.,-0.1,negatif
